t,x,y,z,abs
1.39113667,0.7377899885,-0.1480620056,0.1080539972,0.7602184495
1.39610498,0.7364090085,-0.1702110022,0.1070720032,0.7633704389
1.40107329,0.7228040099,-0.1755129993,0.120499,0.753505447
1.40604182,0.6969770193,-0.1784880012,0.1124240011,0.728199209
1.41101013,0.6805269718,-0.1766909957,0.1187660024,0.7130512118
1.41597845,0.6686639786,-0.1723639965,0.1275520027,0.7022039425
1.42094675,0.6542569995,-0.1776839942,0.1387850046,0.692015246
1.42591506,0.6229979992,-0.1830240041,0.138105005,0.6638503487
1.43088344,0.6227639914,-0.1763129979,0.1614229977,0.6670671978
1.43585174,0.5960990191,-0.1816499978,0.1704349965,0.6460486439
1.44082005,0.5789669752,-0.1845670044,0.1795060039,0.6336324983
1.44578835,0.5616869926,-0.180332005,0.1886360049,0.6193508312
1.45075688,0.5395740271,-0.166554004,0.1786729991,0.5922874366
1.45572518,0.5006129742,-0.1863249987,0.2022899985,0.5711843823
1.46069349,0.4807099998,-0.1845359951,0.2068129927,0.55489391
1.4656618,0.4701299965,-0.1803400069,0.2137929946,0.547039465
1.47063016,0.4450919926,-0.1881570071,0.2232310027,0.5322988087
1.47559847,0.4198549986,-0.1792100072,0.215970993,0.5050127883
1.48056678,0.3802149892,-0.1942519993,0.2255380005,0.4828712736
1.48553508,0.3476650119,-0.1854559928,0.2040469944,0.4437342242
1.49050361,0.3317250013,-0.195814997,0.216140002,0.4417029432
1.49547192,0.3037729859,-0.1773989946,0.1923879981,0.400950835
1.50044022,0.2805669904,-0.1758040041,0.1974339932,0.3854932757
1.5054086,0.2549760044,-0.1790599972,0.190576002,0.3652320604
1.51037684,0.2269500047,-0.1775410026,0.1861809939,0.3430604535
1.51534523,0.1772879958,-0.1712490022,0.1890359968,0.310631393
1.52031354,0.1612039953,-0.1771000028,0.2159020007,0.3224357502
1.52528186,0.1139580011,-0.1806299984,0.2069219947,0.2973723831
1.53025016,0.08109000325,-0.1723130047,0.2171649933,0.2888390461
1.5352187,0.05296700075,-0.1713069975,0.2226859927,0.2859032038
1.54018699,0.02235900052,-0.1608020067,0.2354629934,0.286007048
1.5451553,-0.01297200006,-0.1600030065,0.2339410037,0.2837210392
1.55012361,-0.04594900087,-0.1593870074,0.2420649976,0.2934467445
1.55509199,-0.09332700074,-0.1587979943,0.2406820059,0.3030751722
1.5600603,-0.1287730038,-0.1654170007,0.2369749993,0.3163896663
1.56502861,-0.1521340013,-0.164989993,0.2524859905,0.3378100465
1.56999716,-0.1779319942,-0.1526169926,0.2584890127,0.348953164
1.57496547,-0.2251559943,-0.1619199961,0.2549790144,0.3767328028
1.57993378,-0.262789011,-0.1377830058,0.2730810046,0.4032560676
1.58490207,-0.2931750119,-0.1377190053,0.2553359866,0.4124494855
1.58987045,-0.3282319903,-0.1401219964,0.2783539891,0.452605078
1.59483869,-0.3608810008,-0.133077994,0.2607359886,0.4646806484
1.59980707,-0.4078269899,-0.133337006,0.2647280097,0.5041651812
1.60477538,-0.4450260103,-0.1289270073,0.2424390018,0.5229215932
1.60974368,-0.482208997,-0.1245360002,0.2417629957,0.5536100417
1.61471222,-0.5074110031,-0.1130279973,0.2267850041,0.5671619631
1.61968053,-0.5493019819,-0.1231319979,0.2190520018,0.6040512691
1.62464882,-0.5838940144,-0.1142380014,0.2041919976,0.6290285469
1.62961712,-0.618366003,-0.1125309989,0.2133280039,0.6637383345
1.63458544,-0.6479340196,-0.1060900018,0.2105479985,0.6894954981
1.63955382,-0.6726499796,-0.1116600037,0.2174029946,0.7156745165
1.64452213,-0.7139530182,-0.1030670032,0.2338840067,0.7583227861
1.64949045,-0.7551349998,-0.1064829975,0.2336570024,0.7975983271
1.65445898,-0.7771019936,-0.1005159989,0.2454580069,0.8211215547
1.65942729,-0.8037400246,-0.08016999811,0.2381550074,0.8421063254
1.6643956,-0.8446230292,-0.08868599683,0.2380840033,0.8820075171
1.6693639,-0.8805480003,-0.09248699993,0.2284819931,0.914397423
1.67433229,-0.8923680186,-0.08678299934,0.2165270001,0.9223534634
1.6793006,-0.9232230186,-0.09540899843,0.2118020058,0.9519998471
1.68426891,-0.970664978,-0.09452600032,0.211906001,0.9980129346
1.68923722,-0.9820830226,-0.09839300066,0.2120539993,1.009522236
1.69420554,-1.000414968,-0.07119700313,0.2098360062,1.024661051
1.69917408,-1.025764942,-0.08470399678,0.2244129926,1.053437077
1.70414239,-1.053341031,-0.08138400316,0.2246609926,1.080103349
1.70911068,-1.078356981,-0.08055999875,0.2033960074,1.100324329
1.71407898,-1.105550051,-0.0845149979,0.2084960043,1.12820844
1.71904729,-1.125396013,-0.08378399909,0.1944729984,1.145144398
1.72401568,-1.154600978,-0.08058899641,0.1780800074,1.171029672
