t,x,y,K
2.618467,-0.04892208,0.05948506,0.00005422715
2.622633,-0.04894271,0.05947469,0.000006437329
2.626789,-0.04905001,0.05946681,0.0000926251
2.630956,-0.04943286,0.05947966,0.00005838392
2.635122,-0.04943953,0.05947793,0.00001707411
2.639278,-0.04964316,0.05948744,0.000001394925
2.643444,-0.04949962,0.05948072,0.0000003622792
2.647611,-0.04961371,0.0594788,0.000003700088
2.651767,-0.04959743,0.05947515,0.000005641524
2.655933,-0.0497316,0.05945165,0.00001078464
2.6601,-0.04976395,0.0594572,0.000001231435
2.664256,-0.04978748,0.05946009,0.000005248395
2.668422,-0.04964914,0.059478,0.000003853997
2.672589,-0.04968928,0.05947958,0.000005416389
2.676744,-0.04976747,0.05947111,0.000006755813
2.680911,-0.04982113,0.05946781,0.000001074583
2.685078,-0.04982026,0.05946825,0.000003390352
2.689233,-0.04972777,0.05945898,0.000003535481
2.6934,-0.04972519,0.05945669,0.00000004303452
2.697567,-0.04973833,0.05945838,0.0000001822123
2.701722,-0.0497466,0.0594605,0.00000003013513
2.705889,-0.04972962,0.05945689,0.000001234816
2.710056,-0.0496921,0.05947605,0.000002011816
2.714211,-0.04965936,0.05947369,0.0000003350765
2.718378,-0.04966339,0.05946935,0.000002505052
2.722544,-0.04958035,0.0594902,0.0000001306431
2.7267,-0.04964871,0.05948046,0.000008559197
2.730867,-0.0494327,0.05951029,0.00001748001
2.735033,-0.04943549,0.05947859,0.0000005511984
2.739189,-0.04942967,0.0594726,0.000003628677
2.743356,-0.04953195,0.05948904,0.0000007654099
2.747522,-0.04947411,0.05947663,0.0003590816
2.751678,-0.04856924,0.05942093,0.0002624893
2.755844,-0.04865017,0.05943162,0.00002901757
2.760011,-0.04884395,0.05942292,0.000004635442
2.764167,-0.04875873,0.05941612,0.00003298607
2.768333,-0.04855157,0.05943181,0.0001157134
2.772489,-0.04821232,0.05945607,0.00007363884
2.776656,-0.04811587,0.05946622,0.00006790186
2.780822,-0.04779253,0.05943654,0.0000580699
2.784978,-0.04772928,0.05943191,0.00007004515
2.789144,-0.04736649,0.05945028,0.00005757149
2.793311,-0.04734298,0.05945454,0.000008912453
2.797467,-0.04751851,0.05944764,0.000001189725
2.801633,-0.0473943,0.05943326,0.00001389719
2.8058,-0.04732848,0.05944197,0.00007545333
2.809967,-0.0469513,0.05943134,0.00009394073
2.814122,-0.04683507,0.05942693,0.00003355258
2.818289,-0.04665631,0.05942777,0.0001057593
2.822444,-0.04631133,0.05943256,0.00008605241
2.826611,-0.04618388,0.05943351,0.000001413901
2.830778,-0.046251,0.0594387,0.00001292087
2.834933,-0.04600114,0.05944453,0.00006037658
2.8391,-0.04585529,0.05944425,0.00006648604
2.843267,-0.0455853,0.05944379,0.00011215
