t,x,y,K
1.640189,0.005063537,0.0083385,0.0002427875
1.644356,0.0046937,0.008339514,0.0002641938
1.648511,0.004223205,0.00835653,0.0003390916
1.652678,0.003741829,0.008312877,0.0003377291
1.656844,0.003272067,0.008326967,0.0002921224
1.661,0.00285804,0.008303726,0.000248244
1.665167,0.002457914,0.00829557,0.0002505639
1.669333,0.00203841,0.008298061,0.0003109441
1.673489,0.001546183,0.008279914,0.0003051205
1.677656,0.001135595,0.008268924,0.000262059
1.681822,0.0007083664,0.00825328,0.0002536078
1.685978,0.0003121368,0.008259354,0.0002567735
1.690144,-0.0001198748,0.008278901,0.0002896398
1.694311,-0.0005689574,0.008242899,0.0003069443
1.698467,-0.001025718,0.008263084,0.0002492704
1.702633,-0.001385337,0.008232924,0.0002406202
1.7068,-0.001828444,0.008234895,0.0002574591
1.710956,-0.002214732,0.008208892,0.0002018521
1.715122,-0.002563059,0.008224193,0.0002172131
1.719289,-0.002977845,0.008216794,0.0002932249
1.723444,-0.003447609,0.008183133,0.0002948077
1.727611,-0.003865613,0.008202138,0.0002560237
1.731778,-0.004276001,0.008167911,0.0002206411
1.735933,-0.004632966,0.00816767,0.0002344749
1.7401,-0.005067558,0.00814673,0.0002237364
1.744267,-0.005406321,0.008125068,0.0002085948
1.748422,-0.005813864,0.008117894,0.0002083152
1.752589,-0.006152661,0.008119258,0.000209793
1.756756,-0.00656301,0.008153788,0.0003103281
1.760911,-0.007063572,0.008109678,0.0002890248
1.765078,-0.007441723,0.00812645,0.0002287386
1.769233,-0.007845475,0.00809236,0.0002221315
1.7734,-0.008212417,0.008120552,0.0002010329
1.777567,-0.008579653,0.008090781,0.0002103463
1.781722,-0.008961799,0.008090301,0.0002166215
1.785889,-0.009340712,0.008083111,0.0001904956
1.790056,-0.009676478,0.008090804,0.0001935568
1.794211,-0.01006002,0.008069325,0.0002009829
1.798378,-0.01040943,0.008075523,0.0001960628
1.802544,-0.01078459,0.008043162,0.0001954635
1.8067,-0.01113203,0.008052392,0.0001986748
1.810867,-0.01151343,0.008034579,0.0002011486
1.815033,-0.01186624,0.008035811,0.0001960261
1.819189,-0.01223729,0.00801958,0.0001865374
1.823356,-0.0125724,0.008023438,0.000171572
1.827522,-0.01291541,0.008006004,0.0001695542
1.831678,-0.01324561,0.008009494,0.0001769055
1.835844,-0.01360315,0.007997547,0.0001703503
1.840011,-0.01392143,0.008005587,0.0001817282
1.844167,-0.01430026,0.007997617,0.0001793893
1.848333,-0.01461399,0.008013936,0.0001701209
1.8525,-0.01497559,0.00798984,0.0001703826
1.856656,-0.01528881,0.007998364,0.0001818229
1.860822,-0.01567282,0.007980466,0.0001561777
1.864989,-0.01593521,0.007968006,0.0001078407
1.869144,-0.01620922,0.007954896,0.0001355529
1.873311,-0.01653678,0.007943767,0.0001105376
1.877478,-0.01675356,0.007946194,0.0001379221
1.881633,-0.01714372,0.007922516,0.0001547617
1.8858,-0.01739635,0.007920306,0.00007336555
1.889967,-0.01758719,0.007915813,0.00009873984
1.894122,-0.01791019,0.007918317,0.000124616
1.898289,-0.01816439,0.007907412,0.0001479844
1.902456,-0.0185398,0.007898759,0.0001410899
1.906611,-0.01877859,0.007914294,0.00008578884
1.910778,-0.01901861,0.007910951,0.0001122991
1.914944,-0.01932679,0.007890121,0.0001033268
1.9191,-0.01954421,0.007903787,0.00006414777
1.923267,-0.01974072,0.00790421,0.00008934833
1.927433,-0.02003358,0.007894594,0.00009723749
1.931589,-0.02025061,0.007897909,0.00007288405
1.935756,-0.02047505,0.007892757,0.00009004179
1.939922,-0.02074189,0.007889602,0.0000902134
1.944078,-0.02096618,0.007887189,0.0000690028
1.948244,-0.02117133,0.007879665,0.00009034668
1.952411,-0.02145801,0.00786852,0.00008856036
1.956567,-0.02165786,0.007869382,0.00005333493
1.960733,-0.02183557,0.007876651,0.00008764079
1.9649,-0.02214258,0.007875279,0.00009458752
1.969056,-0.02233844,0.007869096,0.00004962069
1.973222,-0.02250678,0.007868068,0.00007710887
1.977389,-0.02279302,0.007858447,0.00008633744
1.981544,-0.02298718,0.007858556,0.00004913759
1.985711,-0.02315539,0.007867513,0.00004273334
1.989878,-0.02332567,0.007860643,0.00006477584
1.994033,-0.02357139,0.007854632,0.00006498263
1.9982,-0.02374218,0.007843724,0.00003385906
2.002367,-0.02387267,0.007850837,0.00002815292
2.006522,-0.02401611,0.007859401,0.00005337277
2.010689,-0.02425026,0.007838668,0.00005553119
2.014856,-0.02440178,0.007846913,0.00002761824
2.019011,-0.02452178,0.007850131,0.00002502651
2.023178,-0.02466037,0.007839653,0.00004716462
2.027344,-0.0248764,0.007823572,0.00005667516
2.0315,-0.02504932,0.007823063,0.00003209098
2.035667,-0.02516933,0.007820527,0.00001883249
2.039822,-0.0252737,0.007826552,0.00001230983
2.043989,-0.02535012,0.007835762,0.0000100102
2.048156,-0.0254373,0.007817767,0.00002919949
2.052311,-0.02562902,0.007818553,0.00003990607
2.056478,-0.02576396,0.007819116,0.00001997496
2.060644,-0.02586011,0.007806033,0.00001114035
2.064811,-0.02593653,0.007828691,0.00000670918
2.068967,-0.02599358,0.007817203,0.000004895926
2.073133,-0.02605053,0.007818901,0.000003934077
2.0773,-0.02609623,0.007813856,0.00001853997
2.081456,-0.02627301,0.007809888,0.0000339483
2.085622,-0.02639744,0.007806269,0.00001651659
2.089778,-0.02648309,0.007804379,0.000006948661
2.093944,-0.02653365,0.007800908,0.000004840105
2.098111,-0.02659667,0.007813225,0.000002331178
2.102267,-0.02661186,0.007811693,0.000000187078
2.106433,-0.02661885,0.007810357,0.000000127395
2.1106,-0.02662916,0.007805199,0.0000006192685
2.114756,-0.02665933,0.007814518,0.00000006856809
2.118922,-0.02664002,0.007813295,0.0000001017953
2.123089,-0.02664457,0.007807108,0.000000005500352
2.127244,-0.02663893,0.007809617,0.0000001914923
2.131411,-0.02662225,0.007810846,0.0000003465327
2.135578,-0.02660846,0.007810425,0.0000003636736
2.139733,-0.02659107,0.007811188,0.0000002682979
2.1439,-0.02658168,0.007811053,0.00000006378592
2.148067,-0.02657848,0.007814725,0.0000001062935
2.152222,-0.02656611,0.007817515,0.0000002815761
2.156389,-0.02655117,0.007812011,0.0000003784707
2.160556,-0.02653503,0.007810545,0.0000003515684
2.164711,-0.02652059,0.007809724,0.0000005483831
2.168878,-0.02649734,0.00780376,0.0000007843822
2.173044,-0.02647491,0.007805672,0.0000004675575
2.1772,-0.02646214,0.007800387,0.0000008016675
2.181367,-0.02642901,0.007799648,0.000001647097
2.185533,-0.02639639,0.007790734,0.000001536147
2.189689,-0.02636505,0.007795449,0.0000007104115
