t,x,y,z,abs
15.52914841,-0.07914000005,0.002729000058,-0.07484400272,0.1089596797
15.53411633,-0.09268999845,0.003793000011,-0.07530999929,0.1194881528
15.53908401,-0.09899800271,0.004908000119,-0.075767003,0.1247610987
15.54405171,-0.1005119979,0.006012999918,-0.07621899992,0.1262860002
15.54901947,-0.1043670028,-0.00005299999975,-0.07187300175,0.126720963
15.55398718,-0.1034829989,0.01301399991,-0.08189299703,0.1326067804
15.55895487,-0.1120639965,-0.002630000003,-0.07274699956,0.1336315163
15.56392256,-0.130253002,-0.003904999932,-0.07078099996,0.1482937744
15.56889048,-0.1435309947,-0.0004039999912,-0.07598400116,0.1624034423
15.57385818,-0.1424459964,-0.00646799989,-0.08357799798,0.1652815134
15.57882595,-0.1484850049,-0.0005680000177,-0.08158700168,0.1694241959
15.58379364,-0.1520770043,0.005379000213,-0.07240399718,0.1685191019
15.58876133,-0.1532720029,-0.01025400031,-0.0823720023,0.1743060474
15.59372925,-0.1664189994,0.005210999865,-0.0875480026,0.1881145679
15.59869695,-0.1771090031,-0.003251000075,-0.07595299929,0.1927356378
15.60366464,-0.180557996,-0.009265000001,-0.09068699926,0.2022650785
15.60863233,-0.1768289953,-0.01527199987,-0.09344500303,0.2005833896
15.6136001,-0.1945759952,-0.02133000083,-0.06746599823,0.2070421401
15.6185678,-0.1907269955,-0.01058300026,-0.08457499743,0.2089060001
15.62353572,-0.201177001,-0.0142529998,-0.09688899666,0.2237472042
15.62850341,-0.1948229969,-0.005909000058,-0.09961800277,0.2188941819
15.63347111,-0.2122869939,-0.00002300000051,-0.08318500221,0.2280033177
15.6384388,-0.2178249955,-0.001265999977,-0.07632599771,0.2308137547
15.64340657,-0.2281389982,-0.02402699925,-0.09100999683,0.2467944868
15.64837426,-0.2359430045,-0.01578000002,-0.1032920033,0.2580452435
15.65334221,-0.2365120053,-0.007493999787,-0.09162600338,0.253750691
15.65830991,-0.239470005,-0.00878699962,-0.08953099698,0.2558102697
15.6632776,-0.2303660065,-0.01007500011,-0.08982300013,0.24746348
15.66824529,-0.2427950054,-0.02331900038,-0.09250500053,0.2608646499
15.67321306,-0.2528179884,-0.0221989993,-0.0880009979,0.268614792
15.67818074,-0.2507689893,-0.02113300003,-0.09066999704,0.2674934355
15.68314844,-0.2558969855,-0.02724199928,-0.08615499735,0.2713817925
15.68811636,-0.2609130144,-0.02133399993,-0.1103589982,0.284094789
15.69308404,-0.2730470002,-0.02266000025,-0.09864500165,0.2912026378
15.69805173,-0.2851110101,-0.02871800028,-0.1036809981,0.3047339183
15.7030194,-0.2828130126,-0.0324300006,-0.1087160036,0.3047196654
15.70798717,-0.2923189998,-0.0217879992,-0.1065569967,0.3118966304
15.71295486,-0.2969810069,-0.01833000034,-0.1091829985,0.3169457911
15.71792278,-0.2991909981,-0.02439700067,-0.09743399918,0.3156007781
15.72289048,-0.3109149933,-0.01371300034,-0.100045003,0.3269024045
15.72785817,-0.3153469861,-0.03417899832,-0.1098299995,0.335670306
15.73282586,-0.3126020133,-0.02597700059,-0.1004640013,0.3293749214
15.73779363,-0.3192679882,-0.03931000084,-0.1006620005,0.3370610669
15.74276131,-0.321092993,-0.02148300037,-0.1152179986,0.3418148866
15.74772923,-0.3204210103,-0.02057199925,-0.1106209978,0.3396024678
15.7526967,-0.3316049874,-0.03151300177,-0.1107970029,0.3510426082
15.75766461,-0.3379890025,-0.03527399898,-0.1037900001,0.3553212418
15.76263231,-0.3346959949,-0.03663799912,-0.1159290001,0.3560944889
15.76760007,-0.3552669883,-0.03805600107,-0.1065160036,0.3728385055
15.77256776,-0.3614149988,-0.02751200087,-0.1138589978,0.3799231276
15.77753545,-0.3435420096,-0.01697699912,-0.1068319976,0.360169969
15.78250337,-0.3543370068,-0.03748900071,-0.1117660031,0.373432429
15.78747107,-0.3602269888,-0.02455300093,-0.1238790005,0.3817228577
15.79243876,-0.366008997,-0.03559700027,-0.1120449975,0.3844266039
15.79740653,-0.3670009971,-0.0298870001,-0.1217579991,0.3878246704
15.80237422,-0.3678359985,-0.03858700022,-0.1147029996,0.3872325613
15.80734191,-0.3637830019,-0.04483399913,-0.1196099967,0.3855576627
15.81230984,-0.36451599,-0.02476700023,-0.1293070018,0.3875636877
15.81727754,-0.3771570027,-0.0358619988,-0.1174530014,0.3966468142
15.8222453,-0.3896270096,-0.03493599966,-0.1175580025,0.4084722936
15.82721291,-0.3876839876,-0.03644999862,-0.1272390038,0.4096550265
15.83218068,-0.3928129971,-0.04519199952,-0.1177600026,0.4125673105
15.83714838,-0.3930999935,-0.03479599953,-0.1130689979,0.4105154866
15.8421163,-0.3861599863,-0.0435420014,-0.1179499999,0.4061128456
15.84708399,-0.3958179951,-0.04270799831,-0.1132450029,0.4139085515
15.85205168,-0.4101879895,-0.04427099973,-0.1276910007,0.4318785706
15.85701943,-0.4005280137,-0.03153299913,-0.1181920022,0.4187915581
15.86198712,-0.3980540037,-0.04745500162,-0.1182669997,0.4179546031
15.86695482,-0.4026040137,-0.03465899825,-0.1231219992,0.42243374
15.87192272,-0.3903569877,-0.04823499918,-0.1255809963,0.412887127
15.87689041,-0.4043760002,-0.03070599958,-0.1328269988,0.4267385845
15.8818581,-0.3990949988,-0.03243299946,-0.1185220033,0.4175837435
15.88682586,-0.4032790065,-0.04372600093,-0.1257590055,0.4246895898
15.89179356,-0.409747988,-0.05739500001,-0.1305949986,0.4338693966
15.89676123,-0.4185490012,-0.04713499919,-0.1258510053,0.4395946429
15.90172916,-0.4009329975,-0.0584070012,-0.1282870024,0.4249896484
15.90669684,-0.4142690003,-0.03618700057,-0.1283189952,0.4351942878
15.91166454,-0.4179199934,-0.03322799876,-0.1235639974,0.4370689674
15.9166323,-0.4214659929,-0.05174300075,-0.1164060012,0.4402968072
15.92160001,-0.4249520004,-0.05594399944,-0.1188239977,0.4447843029
15.9265677,-0.4091520011,-0.04339500144,-0.1212349981,0.4289363717
15.93153539,-0.433916986,-0.05233300105,-0.1284279972,0.4555397285
15.93650329,-0.4227850139,-0.04701400176,-0.1308369935,0.4450570786
15.94147098,-0.43542099,-0.05366000161,-0.1332370043,0.4585007455
15.94643868,-0.4312539995,-0.05073099956,-0.130847007,0.4535136003
15.95140643,-0.4223079979,-0.04541600123,-0.1284579933,0.4437432978
15.95637412,-0.4227310121,-0.05684800074,-0.1284530014,0.4454586146
15.96134207,-0.4278320074,-0.03717600182,-0.1332319975,0.4496365719
15.96630976,-0.4328750074,-0.04627799988,-0.1284340024,0.4538917473
15.97127746,-0.4234609902,-0.04585399851,-0.1356039941,0.4470013899
15.97624517,-0.4211310148,-0.05255100131,-0.1307969987,0.4440954788
15.98121293,-0.4235360026,-0.05934400111,-0.1283860058,0.4465281878
15.98618063,-0.4186080098,-0.04460699856,-0.1259679943,0.4394205114
15.99114856,-0.4207549989,-0.05141099915,-0.1307280064,0.4435850218
15.99611603,-0.422845006,-0.04386100173,-0.1330920011,0.4454606238
16.00108395,-0.4152620137,-0.06501699984,-0.1426340044,0.4438628273
16.00605165,-0.4434590042,-0.0478839986,-0.1258320063,0.4634462855
16.01101942,-0.4356459975,-0.04761600122,-0.1353690028,0.4586714354
16.01598711,-0.4111500084,-0.05860900134,-0.1231099963,0.4331690382
16.02095482,-0.420006007,-0.03875600174,-0.1300060004,0.4413713105
16.02592274,-0.4074630141,-0.04285800084,-0.1321180016,0.4304858679
16.03089044,-0.4040830135,-0.04259600118,-0.1152999997,0.4223642872
16.03585813,-0.398101002,-0.03999700025,-0.1319939941,0.4213153003
16.0408259,-0.3944669962,-0.05658600107,-0.1319279969,0.4197751576
16.04579359,-0.407528013,-0.05402199924,-0.1270699948,0.4302839078
16.0507613,-0.3965539932,-0.03716599941,-0.1269980073,0.4180488906
16.05572922,-0.3951070011,-0.0489749983,-0.1245269999,0.4171511314
16.06069691,-0.4031749964,-0.05125699937,-0.1292389929,0.4264740027
16.06566468,-0.3895539939,-0.04636000097,-0.1387310028,0.416110388
16.0706323,-0.4020990133,-0.05821299925,-0.1290600002,0.426296673
16.07560006,-0.4002819955,-0.04135200009,-0.1361510009,0.4248208551
16.08056776,-0.4007019997,-0.06277699769,-0.1312599927,0.426300633
16.08553568,-0.3915559947,-0.04591299966,-0.1263719946,0.4139975623
16.09050337,-0.3894410133,-0.05303499848,-0.1166879982,0.4099915888
16.09547107,-0.3920570016,-0.05297800153,-0.1237609982,0.4145264115
