t,x,y,z,abs
2.03698242,-1.234138012,-0.5039460063,4.72883606,4.91314041
2.04195073,-1.330796957,-0.4965189993,4.795887947,5.001808959
2.04691904,-1.417639017,-0.5110170245,4.823250771,5.05317591
2.05188712,-1.506615996,-0.511473,4.8109231,5.067196213
2.05685542,-1.614410043,-0.5264570117,4.790028095,5.082110381
2.06182373,-1.700284004,-0.5319300294,4.784501076,5.105425134
2.06679196,-1.795286059,-0.5279409885,4.779956818,5.133201818
2.07176027,-1.882614017,-0.5382819772,4.785964966,5.171019597
2.07672856,-1.981385946,-0.527180016,4.788134098,5.208650226
2.08169664,-2.065287113,-0.5188099742,4.796014786,5.247507263
2.08666487,-2.153450012,-0.5153859854,4.752148151,5.242697943
2.09163322,-2.241087914,-0.5193259716,4.685249805,5.219553644
2.09660153,-2.349663973,-0.5257920027,4.657544136,5.243099789
2.10156961,-2.4360919,-0.5179150105,4.637905121,5.264308465
2.10653793,-2.510019064,-0.5101220012,4.6502738,5.308998641
2.11150624,-2.597666979,-0.51691401,4.675450802,5.373538315
2.11647447,-2.696548939,-0.4998390079,4.677493095,5.42219115
